kepoi_name,median_candidate_probability,lower_90pct,upper_90pct,interval_width,probability_std
K08202.01,0.34581065922212817,0.0697700768960347,0.6588138461683419,0.5890437692723072,0.180734180689915
K00020.01,0.5164367080256579,0.35548467403623263,0.939177644891061,0.5836929708548284,0.17083284661989084
K02004.03,0.7195820147259895,0.27536642576800846,0.8572916901855411,0.5819252644175326,0.1719208657483275
K00774.01,0.1917567664096519,0.057201747782304975,0.6368394206819156,0.5796376728996105,0.2192843635650057
K00011.01,0.11765069878045376,0.022162368983589618,0.6014995756671336,0.579337206683544,0.18268313507268857
K02601.01,0.5605071159572982,0.22754321427720978,0.8048110447502086,0.5772678304729988,0.17233831253800416
K00175.01,0.41589833066815485,0.14784576002477845,0.72504630463748,0.5772005446127015,0.21205093288287746
K07964.01,0.06968687446079458,0.015286670220836672,0.5851482966871511,0.5698616264663144,0.14301063840611639
K07995.01,0.5384566371281165,0.26845043458522705,0.8367053951056176,0.5682549605203906,0.1920630788838028
K00793.01,0.14874179784594954,0.041825137405440936,0.605175997399142,0.563350859993701,0.1947241637901745
K04345.01,0.3957711880304041,0.19410822986064574,0.7513779866839168,0.557269756823271,0.16925821851248415
K01182.01,0.4790152448686824,0.1942214978616832,0.75078006425883,0.5565585663971468,0.18410620426634078
K00489.01,0.6902935740621952,0.3474559259643803,0.9034628684921497,0.5560069425277694,0.17157902928605265
K00089.02,0.796132172734071,0.3601757617487927,0.9116039683696291,0.5514282066208365,0.2068288318805781
K01303.01,0.7357009983213408,0.3197479362971808,0.8680592575590922,0.5483113212619114,0.16696805929049116
K01041.01,0.6346817662392482,0.3074817474852053,0.8545984373227006,0.5471166898374953,0.17964649067645017
K07719.01,0.22695085902015597,0.11533773341177148,0.6547885067084894,0.539450773296718,0.17993953330839446
K01790.01,0.8282693448352756,0.40262409043109154,0.9384384082040713,0.5358143177729797,0.15365766184496812
K06699.01,0.6387755596961606,0.3338727234125571,0.8691105042632729,0.5352377808507158,0.1639109817673215
K00108.02,0.8404056626847443,0.3583680328166174,0.8873846610336593,0.5290166282170419,0.1638457262456454
K04741.01,0.6134399652445579,0.34310937395266433,0.871099744881564,0.5279903709288998,0.16327949024499086
K02577.01,0.2600610357766808,0.15818100646189795,0.6855242206444869,0.527343214182589,0.15387044898273924
K00485.01,0.5771733219646054,0.38834838981385505,0.9138926718833864,0.5255442820695313,0.15784126171315255
K01991.01,0.14313564498273368,0.033389221589250936,0.5567547028293529,0.523365481240102,0.18026232832183173
K00939.03,0.7574688366369735,0.3916878435111183,0.9124743760574419,0.5207865325463236,0.18249588034313796
K03782.01,0.09616721748423611,0.03772686540822444,0.5579125974084946,0.5201857320002702,0.19488677173909166
K00151.01,0.5026631610701648,0.2543934167926857,0.7743061530151041,0.5199127362224184,0.16722106254676336
K04129.01,0.7841100360247276,0.3677485520657623,0.8873815081642484,0.5196329560984861,0.17157785777620713
K01391.01,0.13647219644894037,0.04713776761016633,0.5642451532316122,0.5171073856214459,0.15265845442831855
K07945.01,0.06729821916406935,0.039017346521325144,0.552726372388932,0.5137090258676068,0.17287263122107463
K07915.01,0.41843154505631897,0.08395475930722093,0.5969266013752524,0.5129718420680315,0.15127893642998905
K01340.01,0.554528714593774,0.3061056957142884,0.8182708767996614,0.5121651810853729,0.17264845440833784
K06532.01,0.3467283967694699,0.20972891153681888,0.7206915821008562,0.5109626705640373,0.15969733882718562
K02689.01,0.7242870807440301,0.3306611072166178,0.8403543286089914,0.5096932213923736,0.18524521915426417
K00160.01,0.6897722438392575,0.4172024707761199,0.9268285531226046,0.5096260823464847,0.15160866178201604
K07846.01,0.4594157950731059,0.2433796488669195,0.7526304260844463,0.5092507772175268,0.1527367720287418
K00243.01,0.12653293191476012,0.055752444676022174,0.5642513153566275,0.5084988706806054,0.16972919025947042
K07609.01,0.46878996331098144,0.2309045201940232,0.7382172909790562,0.507312770785033,0.16361871925420554
K01594.01,0.5590541354661924,0.3485750707934348,0.8541212376670281,0.5055461668735932,0.17595834526780532
K00384.01,0.6839738255792961,0.33385364124826344,0.8321219478930436,0.49826830664478017,0.125455742719235
K07929.01,0.24146576374182083,0.07577312388283491,0.5734673494290967,0.4976942255462618,0.16267630675889497
K01255.01,0.5182870752308197,0.14978306273701533,0.647444977895228,0.4976619151582127,0.15326401222830172
K04484.01,0.3282721766436557,0.12387274386311468,0.6212636523448662,0.49739090848175155,0.1530077653515531
K07812.01,0.4078093696186732,0.11507034599425543,0.6104875385195058,0.49541719252525035,0.14432763573358653
K07884.01,0.36891641069563463,0.1876281658838888,0.6806231637112078,0.492994997827319,0.14548632654791294
K01561.01,0.7383690300185741,0.46097308560314476,0.9531030460007998,0.492129960397655,0.19446497300424176
K03986.01,0.2631808719246751,0.0662971441303037,0.5516964009059125,0.48539925677560886,0.16379826873015732
K04382.01,0.5136890258024556,0.2772982353881607,0.7579423392971331,0.4806441039089724,0.14287503839052906
K00206.01,0.8187999823437409,0.45916552278886874,0.9372437465374646,0.4780782237485958,0.15984974378960537
K03418.01,0.7377812720401826,0.4341434197968386,0.9092071023298796,0.47506368253304093,0.1562543766863326
K04321.01,0.31286546290134176,0.13954010090830107,0.6139675042428882,0.4744274033345871,0.143075619460494
K07842.01,0.583520518351619,0.28631360270653783,0.7606311330784659,0.47431753037192803,0.15232274056117676
K07910.01,0.5648065112145839,0.330685907575304,0.8025392759145636,0.47185336833925967,0.14549758863876727
K01465.01,0.5630448701846553,0.31404428085710606,0.7808947024732068,0.46685042161610074,0.16486332205486653
K00729.01,0.6055457338508098,0.37527744167552063,0.8413134570133222,0.46603601533780153,0.1531543944374129
K04383.02,0.6572938713439278,0.34614135542022917,0.8100281208839506,0.46388676546372143,0.14800362633402753
K00360.01,0.837193822173852,0.47684895795152077,0.9394446495758776,0.4625956916243568,0.15388990566492616
K00244.01,0.9186392643201914,0.4936293332487265,0.9558105233229067,0.46218119007418024,0.15205970543529523
K04008.01,0.23977531021816872,0.11357882678688747,0.5754406398484699,0.46186181306158247,0.1375179210886666
K05149.01,0.3943366395801585,0.2030484026692421,0.6623459419565558,0.45929753928731376,0.13800676828876265
K08031.01,0.594922078339756,0.2988536476427309,0.75814001873834,0.4592863710956091,0.16375439667493505
K04193.01,0.6596335129915598,0.36845544723615015,0.8273552541783642,0.45889980694221405,0.13578194430564217
K04475.01,0.6977432447915234,0.39289122075428057,0.8508624781224081,0.45797125736812755,0.1430758151875616
K01628.02,0.33378048171054864,0.12262405138566412,0.579581383326765,0.4569573319411009,0.12313630807769768
K04380.01,0.6783222701413312,0.4561412570374968,0.9085953251767828,0.45245406813928596,0.15333150626578665
K00506.01,0.5255875688708742,0.304516033646743,0.7567581283217398,0.4522420946749968,0.14350962438695788
K04267.01,0.6465523303215994,0.31176006100321474,0.7622791915137617,0.45051913051054693,0.14670518506367553
K02270.01,0.6782184067416391,0.4177095667086102,0.8680269974988749,0.4503174307902647,0.14114267345000328
K04250.01,0.36736650837395224,0.12845125931302026,0.5783379536234879,0.4498866943104677,0.14873493523631537
K08278.01,0.688053170886066,0.42201216886254483,0.8688450791668456,0.4468329103043008,0.131431062197961
K02677.01,0.6154746213066697,0.2444009703236086,0.6892279224047309,0.4448269520811222,0.12285209150261273
K00087.01,0.7600325282046644,0.43779354612690524,0.8820161266413036,0.44422258051439834,0.1756616925313434
K04549.01,0.7302392700939024,0.4292905891967195,0.8716685891576802,0.4423779999609607,0.14337267259120381
K06213.01,0.12985671459032977,0.035750036085199936,0.47678346755478046,0.4410334314695805,0.136096206992752
K04606.01,0.5052465108785433,0.2529554836366993,0.693926503332486,0.44097101969578667,0.1453884761864632
K02692.01,0.5228813272457953,0.2690143191231756,0.7097641894414953,0.44074987031831975,0.11141475650019786
K07674.01,0.5550683564748511,0.2994659203351504,0.7398354253773082,0.44036950504215777,0.13960139112587414
K04086.01,0.3233164441948681,0.1148146659804515,0.554833182862138,0.44001851688168653,0.13949287413086534
K02769.01,0.3727879730585184,0.22535385624749604,0.6638328213383582,0.43847896509086215,0.14022325694670884
K02675.02,0.37759232011692595,0.17302995890908396,0.6105390156177696,0.4375090567086856,0.13527243144418394
K03880.01,0.4921906175428771,0.2661208297040301,0.7033575716237501,0.43723674191972,0.14280380874992338
K02433.05,0.2023955772771917,0.08181706900178855,0.5184948865174254,0.43667781751563683,0.13229324958096797
K01373.01,0.2044838234406462,0.11528683232351107,0.5510146653084002,0.4357278329848891,0.13377417687367038
K05724.01,0.7143511925328991,0.49090571260784677,0.9265257940113691,0.4356200814035224,0.15095757740679228
K01371.01,0.2591540865071986,0.05751172189396605,0.4924269235565136,0.43491520166254755,0.1311229121627098
K07931.01,0.5193782579171815,0.3123508710813753,0.7469003159436118,0.4345494448622365,0.13292095362833892
K01949.01,0.1850926559315551,0.08235037188701769,0.5166260458699562,0.43427567398293854,0.14022509106370326
K01505.01,0.673543677063877,0.4391816310629147,0.873392723984999,0.4342110929220843,0.13944692542065412
K02578.01,0.4991577892920638,0.3455744141318195,0.7793484502800421,0.4337740361482226,0.14425154382667882
K02863.01,0.44981803224053274,0.24045108379902266,0.6740863768371453,0.43363529303812265,0.134289111758227
K03749.01,0.22723542307176875,0.03446922143579762,0.4679939373357059,0.43352471589990826,0.15927129144966884
K06713.01,0.7240568108832401,0.40926664461139434,0.8417666391884072,0.4324999945770129,0.13285989004859503
K07976.01,0.7206896712517564,0.46310101127715286,0.8937448475374761,0.4306438362603232,0.1336580220411273
K02206.01,0.7173751012375176,0.432688062194193,0.8631179744450921,0.4304299122508991,0.12950614458661397
K06120.01,0.7871854955846724,0.4984381625672091,0.9273751289376767,0.42893696637046763,0.1260098575801579
K02350.01,0.6297846822192914,0.4062758580904074,0.834181834820582,0.42790597673017455,0.12749996354483895
K07986.01,0.18009825828604695,0.07659806753822299,0.5020357207138654,0.4254376531756424,0.14113380013168653
K05796.01,0.6121399722098302,0.3147381148090805,0.7379523334074997,0.4232142185984192,0.1304728868571131
K02803.01,0.5954403940374025,0.4206498082495521,0.8431210024333816,0.4224711941838295,0.13434749850869326
K04109.01,0.6076787984799379,0.31649796916842354,0.73823477619092,0.4217368070224965,0.13907673366443535
K08220.01,0.3290936036410529,0.07532200393608132,0.4955659362814613,0.42024393234537993,0.11508347001386372
K06631.01,0.7395263172383714,0.40660218585189534,0.8264168472169464,0.4198146613650511,0.14607510431709717
K07644.01,0.7134765486000803,0.42938651825986096,0.848694054369574,0.41930753610971305,0.12754950935016254
K05686.01,0.25005328097395996,0.047728339936589696,0.46568685515585356,0.41795851521926386,0.13705304409810654
K00600.01,0.9096108663848212,0.5517055503094637,0.9696012285555912,0.4178956782461275,0.13294977431047705
K07435.01,0.469591468725311,0.25382926664342353,0.6716863473297902,0.4178570806863666,0.12886176021683954
K08026.01,0.7695849765864375,0.502444604919665,0.9162307916656881,0.4137861867460231,0.13871425916256988
K07184.01,0.8095603486851275,0.5088114081494622,0.920735474207003,0.4119240660575407,0.13648013017189645
K02859.04,0.5593645816202324,0.42799018429431207,0.8390969066571817,0.41110672236286966,0.1349812448566493
K04136.01,0.6310070940067845,0.3365184081750874,0.7463963079926843,0.4098778998175969,0.14306098038996348
K03939.01,0.2946270801239753,0.10892138748108955,0.5153944186796924,0.40647303119860284,0.12815880268328797
K06538.01,0.7752725920281746,0.5082752338073053,0.9117912343270251,0.4035160005197198,0.12545132614190013
K06882.01,0.299461039364565,0.14485065047669105,0.5478517326437106,0.4030010821670195,0.12830015629663655
K00783.01,0.418708066173778,0.23852546643956585,0.6366210569116839,0.39809559047211807,0.13274188104981505
K00405.01,0.0786244379063967,0.029652238059081536,0.42687564473949136,0.39722340668040984,0.15026133014023016
K02539.01,0.8498898985341785,0.54800332606109,0.9451316602831668,0.3971283342220767,0.11576943120934939
K01785.01,0.37315385625802866,0.151926671597411,0.5485386352127009,0.39661196361528983,0.14664249171132798
K01581.02,0.5353553932569256,0.30914987190678994,0.7056738850414751,0.39652401313468516,0.1259867678990753
K02913.01,0.7683552378425312,0.4736065420039582,0.8695385272909778,0.3959319852870196,0.12579571713999918
K02386.01,0.2664532793189267,0.11523377384647356,0.5072972686217877,0.39206349477531416,0.11628813647322206
K08166.01,0.08886465445768751,0.033585183417355655,0.425421808861955,0.39183662544459935,0.12754882059283684
K03308.02,0.7530944090297054,0.5144953032759229,0.9044585408086325,0.3899632375327097,0.11591502487865922
K02768.03,0.7174183109236465,0.4916606196415436,0.8815001508756954,0.3898395312341518,0.12817796720539135
K06881.01,0.2252612722662909,0.1047095026260769,0.4943849057834777,0.3896754031574008,0.1187471697143146
K04297.01,0.7433027699550002,0.46584596498821573,0.8532456078783225,0.38739964289010675,0.12491563955571512
K02449.02,0.5208019835693948,0.3017959877364237,0.6878815663733149,0.3860855786368912,0.10606399520248735
K07270.01,0.5317382163076662,0.33664230066959094,0.7224588909276435,0.38581659025805254,0.10833361303645056
K04230.01,0.8363247674747183,0.5480205961854502,0.9322418347899634,0.3842212386045132,0.1102298452346678
K04651.01,0.4138519290655448,0.22532458174408962,0.6092462863390822,0.38392170459499253,0.12227102516493776
K00945.03,0.6675415759340922,0.47466677459898704,0.8560384297610473,0.38137165516206023,0.11686296532352641
K02092.03,0.17805797340716373,0.07127888160634951,0.45150809162280797,0.3802292100164585,0.12454512653885452
K02607.01,0.5224064126468797,0.309340875689429,0.688418014245162,0.37907713855573305,0.12773165426550345
K08145.01,0.5321845185543879,0.3368140458758349,0.7143168986283568,0.3775028527525219,0.11397804055637795
K00170.01,0.2029597593639823,0.13818508709609578,0.5154991464444597,0.37731405934836393,0.12948203430748514
K01374.01,0.20773060999964765,0.07210489657310093,0.44742561553852245,0.3753207189654215,0.137965325070942
K03422.01,0.1488637403645099,0.04928514138188903,0.42443120826159303,0.375146066879704,0.11632603758442142
K02561.01,0.7151976871672985,0.48106895221671886,0.8544441871496419,0.373375234932923,0.1194253069867255
K00308.01,0.9382039339248076,0.5977803323233081,0.9707783910053066,0.37299805868199853,0.1335940685490666
K04227.01,0.7920064578065695,0.5795673545364413,0.9519231535711301,0.37235579903468885,0.11717167142272494
K04224.01,0.49487614850341133,0.3214863366872307,0.6933638176974086,0.3718774810101779,0.12204840281302153
K00620.03,0.7661022740143375,0.5782359513578994,0.9491278065389526,0.37089185518105316,0.1236046495391121
K07783.01,0.4312155211019365,0.19145312511436555,0.5618408809242574,0.3703877558098919,0.11807971503817709
K02015.01,0.7132991187965042,0.5031718237249512,0.8724497375933814,0.36927791386843023,0.16362889279423293
K01055.01,0.09507758106692372,0.041565638273668104,0.4102551008381741,0.368689462564506,0.14499169472120696
K05854.01,0.8577610967137821,0.552261928123717,0.9158169899774491,0.3635550618537321,0.10298817363522993
K02008.01,0.46542955283278076,0.3308238671478151,0.6919144693797563,0.3610906022319412,0.10872628798389404
K01548.01,0.16562519744911314,0.040230397969386426,0.40130670782777983,0.3610763098583934,0.13500013586159076
K06272.01,0.7285030005353618,0.5089961933794845,0.8661442522086293,0.3571480588291448,0.11434235087092143
K08039.01,0.6946910065634775,0.43986283947538013,0.7965106040050177,0.3566477645296376,0.11042597733250924
K03904.01,0.11469390863187118,0.03179936743277726,0.38815179180548065,0.35635242437270337,0.13206389043266603
K02025.01,0.9044807358799276,0.605265505063572,0.9614362774852779,0.3561707724217059,0.12455709822413613
K03969.01,0.14510709258608967,0.07844619649351453,0.4341352771595142,0.3556890806659997,0.1157409659534621
K04528.01,0.7668668788301164,0.5109180454190602,0.8661951146976089,0.35527706927854874,0.10331578294589336
K01990.01,0.8463072114271328,0.5914180114929313,0.9466733860679298,0.35525537457499856,0.12217978506839577
K02784.01,0.3963369664394758,0.2011797797761682,0.5558674081092106,0.35468762833304246,0.11223596192699561
K00855.01,0.5660221422759477,0.3190723726266061,0.6733234028698477,0.3542510302432416,0.10601386907454224
K00010.01,0.7340288518766804,0.5762528080164516,0.9300792043299958,0.3538263963135442,0.10575427211821387
K06731.01,0.7423017395718075,0.535750283789508,0.8885786898704623,0.35282840608095434,0.1057029321405237
K07870.01,0.4869755753604418,0.2932419826053718,0.645878055554302,0.3526360729489302,0.10715517573305164
K05332.01,0.4986066898135695,0.31967262775666,0.6718980069946474,0.3522253792379874,0.11053395953473687
K01834.01,0.44513849249291815,0.2967641668100099,0.6483231545273327,0.3515589877173228,0.11122236183698771
K03355.01,0.8623102697452376,0.6048754892420111,0.9548199930496999,0.3499445038076888,0.10072101951658241
K04147.01,0.3337826745129975,0.18963599822841373,0.5375652457336936,0.34792924750527987,0.11640233653148511
K01922.01,0.7789889140799766,0.5653625255461322,0.9131202914947062,0.347757765948574,0.11601883245483441
K01173.01,0.11269416268110632,0.05472950095138339,0.40219856802778514,0.34746906707640174,0.1120066903846788
K00411.01,0.2210951996744207,0.060672991409747815,0.40719427555476423,0.34652128414501643,0.13851969673409995
K04114.01,0.44325918429156386,0.31983735227589477,0.6661422077307515,0.34630485545485673,0.10831637120383363
K02188.01,0.05011480552278173,0.013832826871970487,0.3598319998349781,0.34599917296300764,0.11484461707852071
K04023.01,0.8266115354382875,0.589484908319588,0.9353279710742621,0.34584306275467414,0.11363404688590203
K01581.01,0.3325272708845217,0.20939043002656152,0.5546538123478888,0.34526338232132725,0.09922926697320522
K00599.01,0.9031605815311621,0.6265725659659662,0.9715191630885226,0.3449465971225564,0.12265841702398957
K01568.01,0.3225760060293752,0.17800968717342724,0.5218925737459789,0.3438828865725516,0.11746125979868419
K01600.01,0.21026312415634488,0.07368072703585352,0.41745871314929617,0.3437779861134427,0.1587891362147594
K02092.01,0.8130189959343184,0.6134042020346508,0.9566364169948071,0.3432322149601562,0.12299183242896493
K06739.01,0.7042220546418498,0.5344688929769496,0.8775433024914668,0.3430744095145173,0.10495334737774069
K01482.01,0.11519378286543971,0.04598080072525402,0.3887515160043551,0.3427707152791011,0.10764018687787524
K01499.02,0.36736891738768235,0.23973146174996499,0.5811850560807291,0.34145359433076417,0.10492223624107153
K02433.02,0.8367382733828879,0.6195299823444077,0.9601775819124071,0.3406475995679994,0.11308558515347908
K04838.02,0.26350990857053247,0.14037279241592912,0.4810079302669332,0.3406351378510041,0.1151046889499216
K01413.01,0.8103943934634148,0.5733666715989313,0.9116934468980301,0.3383267752990988,0.12082415373257739
K05403.01,0.10287874595409296,0.019818685766172888,0.3571255215599115,0.3373068357937386,0.1113779608661309
K03227.01,0.8055241376186066,0.5802519967636286,0.9173833929914689,0.3371313962278403,0.10605259570416771
K04136.02,0.7324382718948343,0.5046281558723938,0.8409367466738152,0.3363085908014214,0.10248329865445213
K02435.01,0.6421444293161339,0.4660040921152284,0.8017880868603977,0.3357839947451693,0.10455757231394384
K01799.01,0.12185140527731123,0.0415625456566181,0.3771978229327354,0.3356352772761173,0.11640479006130744
K00109.01,0.09060401661836975,0.023489273927482787,0.3575465919695974,0.33405731804211464,0.1088899908861939
K01159.01,0.8620854932745589,0.5984770655618654,0.9323502319920067,0.3338731664301413,0.11320892612240065
K02284.01,0.8005371626404976,0.5587511921569698,0.8926220784235432,0.33387088626657346,0.10579571837079048
K03273.01,0.8959098118045798,0.6150981756457405,0.948435903693318,0.33333772804757744,0.136853294358121
K03329.01,0.8105646714408969,0.6077868845523082,0.940892859378087,0.33310597482577875,0.09838858918441291
K00801.01,0.6589521549532467,0.559944744855578,0.8925661783232585,0.33262143346768047,0.11693254841548337
K01124.01,0.06894509657299672,0.017306933833335376,0.3498952919270194,0.33258835809368403,0.1247172649154207
K03001.01,0.3699399104872507,0.1907503833843556,0.5230396189584431,0.3322892355740875,0.10058321868627691
K02772.01,0.26373581740688057,0.1367453623697686,0.46833434419606,0.3315889818262914,0.09609482099365763
K06665.01,0.10149475168037597,0.042024089342878206,0.3736013814235632,0.331577292080685,0.10297228712387993
K07641.01,0.7603024380459967,0.5082309243464572,0.8395456358064396,0.33131471145998237,0.10668872572169125
K07854.01,0.11504262396822267,0.04467974219175587,0.375464766342052,0.33078502415029615,0.09393008880806483
K02433.07,0.7907527300242279,0.5786394953887842,0.9088098913267869,0.3301703959380027,0.10616241751277371
K02788.01,0.28438711715662424,0.15233345383293515,0.48176492115764846,0.3294314673247133,0.10774865144783934
K02192.01,0.1258646590123305,0.043146554327160185,0.37246763676734423,0.32932108244018404,0.13396313741966687
K01607.01,0.8508153128631639,0.6043518871513192,0.9331488294504117,0.3287969422990925,0.10375306928254768
K04846.01,0.7194493278218514,0.5174347887481456,0.8455109688402135,0.32807618009206785,0.1024473449209527
K01150.01,0.31997019053303755,0.17947336402231204,0.5072499776358376,0.3277766136135255,0.10338837561611663
K02433.01,0.8592053412257494,0.6479695504138164,0.974469200342653,0.3264996499288366,0.10499337989305957
K01511.01,0.6460739828325732,0.4646694124605891,0.7905569684034965,0.3258875559429074,0.10188728528896591
K00290.01,0.2449158696132765,0.16559179043353608,0.4905191710976833,0.32492738066414717,0.09736136952369277
K04614.01,0.7044958348958275,0.5710127941102587,0.8957091354428519,0.3246963413325932,0.098314071804801
K00382.01,0.0584424605972506,0.018714559119421426,0.343126185590938,0.32441162647151656,0.1242068252135121
K01062.01,0.5670452621250646,0.4502632052771088,0.7736018465892226,0.3233386413121138,0.10648056682961655
K02138.01,0.6186693705815722,0.48248238590691855,0.8055727464487824,0.32309036054186385,0.11137291057179413
K05382.01,0.23324771666199878,0.07778474151184772,0.4007768121626026,0.32299207065075486,0.11995135724421745
K07923.01,0.32524933035621695,0.08641557424867592,0.4088521403637794,0.3224365661151035,0.11824441134566634
K02785.01,0.8676811279470013,0.6235624693865351,0.9458308932902638,0.3222684239037287,0.10635579389406176
K00329.01,0.0448686345324554,0.009860867378266905,0.33164225677910014,0.32178138940083323,0.09715614401505551
K07746.01,0.28823706261725146,0.17139345649274676,0.4925642759966758,0.321170819503929,0.10647671571034366
K06624.01,0.7004140246293646,0.5084046895791361,0.8292147933495263,0.3208101037703902,0.10212167894881478
K02165.01,0.7924579618388211,0.5998246927502712,0.9203941834696946,0.3205694907194234,0.0932180923075082
K03868.01,0.4680635597281813,0.3196934729221348,0.6400814720176283,0.32038799909549354,0.09754144945696655
K01946.01,0.8163313753829324,0.637113348363633,0.9570885626774317,0.3199752143137987,0.11563979054147613
K07933.01,0.5206103725058695,0.32202376672898847,0.6418062252789518,0.31978245854996334,0.09960517469080063
K07938.01,0.5535454300632786,0.40001186871918476,0.7176430288418908,0.31763116012270604,0.09857191222330808
K02798.01,0.6395283468838806,0.4216724641817807,0.7378351689016055,0.31616270471982477,0.10075931787196288
K08020.01,0.03590694893407028,0.019389900232076707,0.3345787142318664,0.3151888139997897,0.09455451139574901
K04846.02,0.723880255138154,0.5180158758258303,0.83272289762986,0.31470702180402965,0.10607903873657182
K04557.01,0.8066948091732105,0.5874612336251842,0.9017303509508771,0.31426911732569285,0.10017911497188842
K01775.01,0.3347846568591947,0.21142279547862058,0.5250311525017519,0.31360835702313133,0.0958969779944697
K04096.01,0.5552933763603431,0.3868647883702282,0.7003766047419883,0.31351181637176007,0.09876008265526934
K06641.01,0.27800114835872547,0.12704446837135755,0.438482062684433,0.3114375943130755,0.09249039826760969
K01853.01,0.918926793503983,0.6455999308139473,0.9567549875979542,0.3111550567840069,0.10629974435349643
K03356.01,0.7946244568979983,0.5755391915323241,0.8861614059508294,0.31062221441850524,0.10096761351202328
K01516.01,0.9184571058994878,0.6670304256872417,0.9767087470685505,0.3096783213813088,0.1049391495592799
K02816.01,0.46677527510472333,0.3066959818499037,0.6160436925853248,0.30934771073542106,0.09696387015295871
K02809.01,0.8073273982970703,0.6087997386485051,0.9180207831457076,0.30922104449720245,0.10578334805576531
K04712.01,0.15821319804694714,0.07746645792821164,0.38515291154565334,0.30768645361744174,0.09766646294872187
K04466.01,0.760646245156988,0.578233898575135,0.8857276834613479,0.30749378488621293,0.0997735940887618
K07723.01,0.5244004077296008,0.38280315243152613,0.6901155764512471,0.307312424019721,0.08963841158748427
K03148.01,0.8357284306923818,0.633691870085089,0.9409894451561489,0.3072975750710599,0.10036801502756812
K01378.02,0.17530025311121955,0.05551225512205973,0.3620929371667964,0.3065806820447367,0.09000777970818807
K05833.01,0.41117491831296443,0.31299789367981545,0.6193192198551192,0.3063213261753037,0.0833153082702605
K02068.01,0.3727368455740406,0.2594514901974503,0.565468237209289,0.3060167470118387,0.08639944457756799
K00566.03,0.7555849810850829,0.5825411043590016,0.8878851214006823,0.3053440170416807,0.09039697746714737
K02592.01,0.7747812756719539,0.6180799888792966,0.9232513854753756,0.30517139659607895,0.09174603421174904
K03038.01,0.2846183831915265,0.12459043349848258,0.4288101679495399,0.3042197344510573,0.09497016975219907
K03433.01,0.4412764886794149,0.32994751609999196,0.6336711731714475,0.30372365707145554,0.11820755781287635
K02934.01,0.11765112655688217,0.04552677817623211,0.3491511755256369,0.3036243973494048,0.09431904537106914
K07125.01,0.8258815137997824,0.6294834391116757,0.9329752620757411,0.3034918229640654,0.09316913793366699
K01655.01,0.5258113719520121,0.401352744520979,0.704567626626782,0.30321488210580294,0.08623527683530252
K04155.01,0.8051318091596849,0.602548195116859,0.9048798819608679,0.3023316868440089,0.08321491604989481
K03451.01,0.8421406688698081,0.6448918765125597,0.9471556133769965,0.30226373686443675,0.0884992865567801
K02161.01,0.2288070802171242,0.08714412135630392,0.3891849386511462,0.3020408172948422,0.10343470593287568
K06342.01,0.7826616462054333,0.5818451193548625,0.8836018419957122,0.30175672264084974,0.08646620774642834
K04049.01,0.13074858751266955,0.06487243783426759,0.36661441229721486,0.30174197446294726,0.09909358814910504
K06386.01,0.15840491698437698,0.09083626781676335,0.3923443937388985,0.30150812592213516,0.11936628847247215
K00710.02,0.8255788640886315,0.6258770208747031,0.9270216916469107,0.30114467077220763,0.0916988056605406
K01663.01,0.8483622478782811,0.6525110102701248,0.9535909709164048,0.30107996064627995,0.09157597222469713
K02128.01,0.11023415834872101,0.05530265519250336,0.35621737304773415,0.3009147178552308,0.11298991345816045
K00183.01,0.871797756035159,0.5987644312543995,0.8993579281348921,0.30059349688049264,0.10397202182266065
K01105.01,0.47410145511868523,0.3333664304188408,0.6332440212382819,0.29987759081944115,0.08414131330372326
K03937.01,0.4494039969864956,0.3209780077564261,0.6201534465569671,0.29917543880054104,0.1121827825853861
K06847.01,0.27752903245835736,0.16384074072022964,0.4626165555092841,0.29877581478905446,0.09823787460082141
K07093.01,0.6027518776364063,0.4506691743132241,0.7484630606451927,0.2977938863319686,0.08506766042756625
K06116.01,0.7079496076004533,0.5821480571466011,0.8785334776694911,0.29638542052288996,0.10336587786295198
K01972.02,0.16370745272020226,0.058211675405182524,0.3537891547923245,0.29557747938714196,0.09565909775243726
K04410.01,0.873041181445336,0.6670991424842603,0.9619660447839838,0.29486690229972357,0.08545899775637622
K05917.01,0.7432464285285842,0.5628422879796181,0.8575358646215051,0.294693576641887,0.08792012329631413
K02434.01,0.2126158117229084,0.07219380844702902,0.3668719962082414,0.29467818776121235,0.10029855952601893
K05768.01,0.76926590810045,0.5604361234930635,0.8548689259918582,0.29443280249879467,0.09118231485001864
K02792.01,0.6168511403775545,0.4003337984066256,0.6947069306798862,0.2943731322732606,0.0877033104071901
K05901.01,0.6693275829566976,0.49748630373716457,0.7904270232017798,0.29294071946461525,0.0927519215193019
K03215.01,0.26714347301358465,0.14333618383876046,0.43616247810342634,0.2928262942646659,0.09771785157943062
K08267.01,0.28356226992822553,0.174809069383919,0.4672955517219379,0.2924864823380189,0.0931252888951138
K00566.02,0.7783943661318778,0.6188549344877776,0.9112736646298043,0.2924187301420267,0.09009968032230893
K08159.01,0.4145006582601205,0.2835697275881405,0.5758969810447079,0.2923272534565674,0.0898218637096622
K06664.01,0.4171165324309092,0.29211867325792756,0.5844421691990929,0.2923234959411653,0.08847405183639477
K07625.01,0.6383775743602917,0.4740689863570705,0.766157042342976,0.2920880559859055,0.08640493115567412
